time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz
1348673,184.31,-3.62,-17.37,-0.680,3.060,9.370,0.062,-0.187,-0.125
1348695,184.31,-3.62,-17.37,-0.630,3.070,9.380,0.125,-0.125,-0.062
1348717,184.31,-3.62,-17.37,-0.660,3.070,9.360,-0.187,0.000,0.000
1348743,184.31,-3.62,-17.37,-0.680,3.050,9.390,-0.187,-0.062,0.000
1348765,184.31,-3.62,-17.37,-0.680,3.060,9.410,-0.062,-0.125,0.062
1348787,184.31,-3.62,-17.37,-0.660,3.040,9.390,-0.125,0.062,0.000
1348813,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.062,-0.187,0.062
1348835,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.250,0.000,0.062
1348857,184.31,-3.62,-17.37,-0.660,3.060,9.390,-0.250,-0.062,-0.062
1348884,184.31,-3.62,-17.37,-0.650,3.040,9.390,-0.125,0.125,-0.125
1348906,184.31,-3.62,-17.37,-0.660,3.060,9.400,-0.062,0.062,-0.062
1348928,184.31,-3.62,-17.37,-0.680,3.060,9.390,-0.250,0.000,-0.125
1348950,184.31,-3.62,-17.37,-0.660,3.060,9.390,-0.062,-0.125,0.000
1348975,184.31,-3.62,-17.37,-0.660,3.070,9.410,-0.062,0.062,0.000
1348997,184.31,-3.62,-17.37,-0.660,3.040,9.380,0.125,-0.062,0.062
1349022,184.31,-3.62,-17.37,-0.640,3.030,9.400,0.062,-0.062,0.000
1349045,184.31,-3.62,-17.37,-0.680,3.060,9.390,0.187,-0.187,0.000
1349067,184.31,-3.62,-17.37,-0.650,3.060,9.380,0.062,0.000,0.062
1349091,184.31,-3.62,-17.37,-0.650,3.060,9.400,-0.125,-0.125,0.000
1349115,184.31,-3.62,-17.37,-0.680,3.060,9.380,0.062,0.125,-0.125
1349137,184.31,-3.62,-17.37,-0.650,3.060,9.370,0.062,0.125,-0.062
1349159,184.31,-3.62,-17.37,-0.620,3.050,9.410,0.062,0.062,0.000
1349185,184.31,-3.62,-17.37,-0.670,3.080,9.380,0.000,-0.125,0.000
1349207,184.31,-3.62,-17.37,-0.660,3.040,9.350,-0.062,-0.125,0.000
1349229,184.31,-3.62,-17.37,-0.680,3.070,9.390,-0.187,-0.187,0.000
1349251,184.31,-3.62,-17.37,-0.660,3.050,9.410,-0.062,0.000,0.000
1349276,184.31,-3.62,-17.37,-0.660,3.070,9.380,0.125,0.062,0.000
1349298,184.31,-3.62,-17.37,-0.670,3.050,9.400,0.125,0.000,0.062
1349322,184.31,-3.62,-17.37,-0.650,3.050,9.370,0.000,0.062,0.000
1349346,184.31,-3.62,-17.37,-0.670,3.050,9.390,-0.187,-0.125,-0.062
1349368,184.31,-3.62,-17.37,-0.670,3.050,9.420,-0.125,0.000,0.000
1349391,184.31,-3.62,-17.37,-0.670,3.060,9.430,0.125,0.125,-0.062
1349416,184.31,-3.62,-17.37,-0.680,3.080,9.420,0.250,0.125,0.000
1349438,184.31,-3.62,-17.37,-0.670,3.070,9.380,0.375,-0.062,0.062
1349460,184.31,-3.62,-17.37,-0.640,3.080,9.370,0.250,0.000,0.000
1349486,184.31,-3.62,-17.37,-0.650,3.050,9.420,0.062,0.000,0.062
1349508,184.31,-3.62,-17.37,-0.680,3.070,9.380,-0.187,-0.125,0.000
1349530,184.31,-3.62,-17.37,-0.660,3.050,9.380,-0.187,0.000,-0.125
1349552,184.31,-3.62,-17.37,-0.680,3.050,9.380,0.125,0.062,0.062
1349577,184.31,-3.62,-17.37,-0.660,3.060,9.370,0.187,-0.125,0.000
1349599,184.31,-3.62,-17.37,-0.650,3.050,9.400,0.187,-0.250,0.125
1349623,184.31,-3.62,-17.37,-0.630,3.060,9.390,0.125,0.125,0.062
1349647,184.31,-3.62,-17.37,-0.660,3.060,9.400,-0.187,0.000,-0.062
1349669,184.31,-3.62,-17.37,-0.640,3.070,9.380,-0.312,0.000,-0.187
1349691,184.31,-3.62,-17.37,-0.660,3.050,9.390,-0.312,-0.125,0.000
1349717,184.31,-3.62,-17.37,-0.650,3.070,9.370,0.000,0.000,0.062
1349739,184.31,-3.62,-17.37,-0.650,3.050,9.380,0.125,-0.062,0.000
1349761,184.31,-3.62,-17.37,-0.660,3.070,9.370,0.187,-0.125,-0.062
1349787,184.31,-3.62,-17.37,-0.640,3.080,9.420,0.000,0.062,-0.062
1349809,184.31,-3.62,-17.37,-0.670,3.050,9.370,-0.187,-0.062,0.000
1349831,184.31,-3.62,-17.37,-0.670,3.080,9.400,-0.250,-0.125,0.000
1349853,184.31,-3.62,-17.37,-0.640,3.050,9.380,-0.250,-0.062,0.000
1349878,184.31,-3.62,-17.37,-0.650,3.040,9.390,0.000,-0.187,0.062
1349900,184.31,-3.62,-17.37,-0.660,3.020,9.380,0.062,0.000,-0.062
1349922,184.31,-3.62,-17.37,-0.650,3.060,9.370,0.125,0.125,-0.062
1349948,184.31,-3.62,-17.37,-0.660,3.080,9.420,0.000,-0.062,-0.062
1349970,184.31,-3.62,-17.37,-0.670,3.060,9.420,0.000,0.000,0.000
1349992,184.31,-3.62,-17.37,-0.650,3.060,9.370,-0.125,-0.187,0.125
1350018,184.31,-3.62,-17.37,-0.680,3.070,9.370,-0.062,-0.250,-0.125
1350040,184.31,-3.62,-17.37,-0.680,3.070,9.390,-0.187,0.062,-0.125
1350062,184.31,-3.62,-17.37,-0.660,3.050,9.400,-0.062,0.062,-0.062
1350089,184.31,-3.62,-17.37,-0.660,3.050,9.390,-0.062,0.062,-0.062
1350111,184.31,-3.62,-17.37,-0.650,3.080,9.350,-0.062,0.187,-0.125
1350135,184.31,-3.62,-17.37,-0.650,3.060,9.430,0.000,0.250,0.000
1350159,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.062,0.000,0.000
1350181,184.31,-3.62,-17.37,-0.640,3.060,9.390,0.000,0.000,0.000
1350203,184.31,-3.62,-17.37,-0.630,3.040,9.400,-0.062,0.000,0.125
1350229,184.31,-3.62,-17.37,-0.660,3.060,9.370,0.000,0.187,-0.062
1350251,184.31,-3.62,-17.37,-0.670,3.080,9.390,-0.062,0.000,0.125
1350273,184.31,-3.62,-17.37,-0.660,3.060,9.390,-0.062,0.000,-0.062
1350300,184.31,-3.62,-17.37,-0.660,3.050,9.380,-0.187,0.125,0.000
1350322,184.31,-3.62,-17.37,-0.660,3.050,9.370,0.000,0.187,0.000
1350347,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.062,0.125,-0.125
1350370,184.31,-3.62,-17.37,-0.640,3.060,9.370,0.000,0.250,0.000
1350392,184.31,-3.62,-17.37,-0.660,3.060,9.400,-0.062,0.000,0.062
1350416,184.31,-3.62,-17.37,-0.640,3.050,9.370,-0.250,0.125,-0.125
1350440,184.31,-3.62,-17.37,-0.650,3.050,9.420,-0.125,-0.125,-0.125
1350462,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.000,0.125,0.000
1350484,184.31,-3.62,-17.37,-0.660,3.050,9.390,0.125,0.062,-0.062
1350506,184.31,-3.62,-17.37,-0.640,3.080,9.380,0.125,0.250,-0.062
1350530,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.000,0.062,-0.062
1350552,184.31,-3.62,-17.37,-0.650,3.070,9.390,-0.125,-0.125,0.000
1350574,184.31,-3.62,-17.37,-0.670,3.070,9.400,-0.125,-0.062,-0.125
1350600,184.31,-3.62,-17.37,-0.630,3.060,9.400,0.000,0.062,0.062
1350622,184.31,-3.62,-17.37,-0.650,3.060,9.370,0.250,0.062,0.062
1350644,184.31,-3.62,-17.37,-0.650,3.050,9.380,0.000,0.250,0.062
1350671,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.125,-0.062,0.062
1350693,184.31,-3.62,-17.37,-0.650,3.050,9.400,0.062,0.062,-0.125
1350716,184.31,-3.62,-17.37,-0.660,3.050,9.390,-0.125,-0.125,0.125
1350741,184.31,-3.62,-17.37,-0.660,3.030,9.400,-0.125,0.062,0.000
1350763,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.062,0.312,-0.187
1350785,184.31,-3.62,-17.37,-0.640,3.060,9.370,0.062,-0.062,-0.062
1350807,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.062,0.125,0.000
1350832,184.31,-3.62,-17.37,-0.650,3.050,9.410,0.000,0.062,0.000
1350854,184.31,-3.62,-17.37,-0.660,3.070,9.390,-0.062,0.000,-0.062
1350879,184.31,-3.62,-17.37,-0.640,3.040,9.380,-0.125,-0.062,0.000
1350902,184.31,-3.62,-17.37,-0.670,3.060,9.390,-0.062,0.000,-0.125
1350924,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.125,-0.187,-0.062
1350948,184.31,-3.62,-17.37,-0.640,3.060,9.390,0.125,-0.062,0.062
1350972,184.31,-3.62,-17.37,-0.660,3.070,9.380,0.187,0.000,0.000
1350994,184.31,-3.62,-17.37,-0.670,3.050,9.390,0.062,0.062,-0.062
1351016,184.31,-3.62,-17.37,-0.660,3.080,9.380,-0.312,0.125,-0.125
1351042,184.31,-3.62,-17.37,-0.670,3.060,9.390,-0.500,-0.062,-0.125
1351064,184.31,-3.62,-17.37,-0.670,3.040,9.380,-0.312,-0.062,-0.125
1351086,184.31,-3.62,-17.37,-0.660,3.050,9.360,-0.062,-0.062,0.000
1351108,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.125,0.125,-0.125
1351133,184.31,-3.62,-17.37,-0.680,3.050,9.390,0.250,0.062,0.000
1351155,184.31,-3.62,-17.37,-0.640,3.060,9.380,0.250,0.000,0.062
1351179,184.31,-3.62,-17.37,-0.660,3.070,9.370,-0.187,-0.125,-0.125
1351203,184.31,-3.62,-17.37,-0.650,3.060,9.370,-0.312,-0.062,-0.062
1351225,184.31,-3.62,-17.37,-0.660,3.070,9.360,-0.250,-0.125,-0.125
1351248,184.31,-3.62,-17.37,-0.650,3.060,9.390,-0.062,0.062,-0.125
1351273,184.31,-3.62,-17.37,-0.670,3.060,9.370,0.250,-0.125,0.187
1351295,184.31,-3.62,-17.37,-0.670,3.050,9.400,0.125,-0.062,0.062
1351317,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.125,-0.125,0.062
1351343,184.31,-3.62,-17.37,-0.650,3.070,9.400,-0.250,-0.062,0.125
1351365,184.31,-3.62,-17.37,-0.660,3.050,9.380,-0.312,0.125,-0.125
1351387,184.31,-3.62,-17.37,-0.660,3.090,9.380,-0.187,-0.187,-0.062
1351409,184.31,-3.62,-17.37,-0.660,3.040,9.380,-0.062,0.187,-0.125
1351434,184.31,-3.62,-17.37,-0.660,3.060,9.380,0.125,-0.062,-0.062
1351456,184.31,-3.62,-17.37,-0.640,3.060,9.410,0.187,0.125,0.062
1351480,184.31,-3.62,-17.37,-0.660,3.040,9.380,-0.062,-0.062,0.062
1351504,184.31,-3.62,-17.37,-0.650,3.070,9.390,-0.125,-0.125,0.062
1351526,184.31,-3.62,-17.37,-0.670,3.070,9.380,-0.250,0.062,0.000
1351548,184.31,-3.62,-17.37,-0.660,3.040,9.380,-0.250,-0.125,0.000
1351574,184.31,-3.62,-17.37,-0.650,3.060,9.380,-0.125,-0.125,-0.062
1351596,184.31,-3.62,-17.37,-0.670,3.050,9.400,0.062,0.187,-0.062
1351618,184.31,-3.62,-17.37,-0.660,3.040,9.390,0.062,0.000,0.000
1351644,184.31,-3.62,-17.37,-0.650,3.050,9.420,0.125,0.062,0.000
1351666,184.31,-3.62,-17.37,-0.670,3.070,9.400,0.062,-0.125,0.000
1351688,184.31,-3.62,-17.37,-0.650,3.070,9.410,0.062,0.000,-0.062
1351710,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.000,-0.125,0.062
1351735,184.31,-3.62,-17.37,-0.650,3.050,9.380,0.125,-0.062,0.125
1351757,184.31,-3.62,-17.37,-0.660,3.050,9.360,-0.062,0.125,-0.187
1351780,184.31,-3.62,-17.37,-0.670,3.060,9.400,-0.062,0.000,-0.125
1351805,184.31,-3.62,-17.37,-0.670,3.050,9.390,0.062,0.000,0.000
1351827,184.31,-3.62,-17.37,-0.640,3.080,9.360,-0.125,-0.062,-0.062
1351849,184.31,-3.62,-17.37,-0.660,3.040,9.390,0.062,0.062,0.062
1351875,184.31,-3.62,-17.37,-0.660,3.050,9.380,-0.187,-0.062,-0.187
1351897,184.31,-3.62,-17.37,-0.650,3.070,9.390,-0.187,0.062,-0.125
1351919,184.31,-3.62,-17.37,-0.650,3.060,9.380,-0.062,-0.062,0.000
1351945,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.125,0.000,0.062
1351967,184.31,-3.62,-17.37,-0.660,3.080,9.380,-0.187,-0.062,0.000
1351989,184.31,-3.62,-17.37,-0.650,3.060,9.390,-0.125,0.000,0.062
1352011,184.31,-3.62,-17.37,-0.660,3.040,9.370,-0.062,0.125,0.062
1352036,184.31,-3.62,-17.37,-0.650,3.050,9.390,0.000,-0.062,0.000
1352058,184.31,-3.62,-17.37,-0.650,3.050,9.380,-0.125,0.000,-0.062
1352080,184.31,-3.62,-17.37,-0.650,3.070,9.370,0.125,0.000,0.125
1352106,184.31,-3.62,-17.37,-0.670,3.050,9.360,0.062,0.000,0.062
1352128,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.125,-0.062,0.062
1352150,184.31,-3.62,-17.37,-0.680,3.050,9.380,0.062,0.125,0.062
1352176,184.31,-3.62,-17.37,-0.660,3.040,9.400,0.125,0.000,0.000
1352198,184.31,-3.62,-17.37,-0.670,3.020,9.400,-0.062,0.062,-0.062
1352220,184.31,-3.62,-17.37,-0.660,3.060,9.370,-0.187,-0.250,0.000
1352246,184.31,-3.62,-17.37,-0.650,3.050,9.380,0.062,0.125,0.125
1352268,184.31,-3.62,-17.37,-0.680,3.040,9.380,0.187,0.062,0.125
1352290,184.31,-3.62,-17.37,-0.670,3.050,9.400,0.125,0.062,0.062
1352312,184.31,-3.62,-17.37,-0.670,3.040,9.390,-0.062,-0.250,0.250
1352337,184.31,-3.62,-17.37,-0.660,3.080,9.380,-0.187,-0.062,0.125
1352359,184.31,-3.62,-17.37,-0.670,3.060,9.420,0.000,0.062,0.000
1352381,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.125,0.000,0.000
1352407,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.250,0.062,0.000
1352429,184.31,-3.62,-17.37,-0.670,3.060,9.390,0.375,0.000,0.000
1352451,184.31,-3.62,-17.37,-0.670,3.060,9.400,0.187,-0.062,0.125
1352477,184.31,-3.62,-17.37,-0.660,3.060,9.390,-0.125,-0.125,0.000
1352499,184.31,-3.62,-17.37,-0.680,3.050,9.400,-0.312,-0.062,-0.062
1352521,184.31,-3.62,-17.37,-0.670,3.060,9.370,-0.312,0.062,-0.062
1352548,184.31,-3.62,-17.37,-0.670,3.040,9.380,0.062,0.062,0.000
1352570,184.31,-3.62,-17.37,-0.650,3.060,9.400,0.250,0.125,0.000
1352592,184.31,-3.62,-17.37,-0.670,3.080,9.370,0.312,-0.125,0.125
1352614,184.31,-3.62,-17.37,-0.640,3.070,9.380,-0.062,0.125,0.125
1352639,184.31,-3.62,-17.37,-0.650,3.070,9.410,-0.375,-0.125,0.062
1352661,184.31,-3.62,-17.37,-0.650,3.060,9.410,-0.437,-0.187,0.062
1352688,184.31,-3.62,-17.37,-0.640,3.040,9.390,-0.187,-0.125,-0.062
1352710,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.187,-0.062,0.062
1352732,184.31,-3.62,-17.37,-0.650,3.050,9.370,0.250,0.187,0.000
1352759,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.312,0.125,-0.062
1352781,184.31,-3.62,-17.37,-0.670,3.070,9.380,0.062,0.000,0.000
1352805,184.31,-3.62,-17.37,-0.680,3.070,9.380,-0.437,0.000,0.000
1352829,184.31,-3.62,-17.37,-0.650,3.050,9.380,-0.500,-0.125,-0.187
1352851,184.31,-3.62,-17.37,-0.660,3.030,9.420,-0.187,0.000,0.000
1352873,184.31,-3.62,-17.37,-0.640,3.020,9.360,0.062,-0.062,0.125
1352899,184.31,-3.62,-17.37,-0.660,3.060,9.360,0.250,0.062,0.000
1352921,184.31,-3.62,-17.37,-0.660,3.070,9.380,0.250,-0.062,0.125
1352943,184.31,-3.62,-17.37,-0.670,3.070,9.390,0.125,0.125,-0.062
1352965,184.31,-3.62,-17.37,-0.660,3.060,9.370,-0.187,-0.062,-0.062
1352990,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.312,-0.250,0.125
1353012,184.31,-3.62,-17.37,-0.670,3.040,9.370,-0.187,-0.125,0.062
1353037,184.31,-3.62,-17.37,-0.660,3.070,9.380,0.125,0.125,0.000
1353060,184.31,-3.62,-17.37,-0.650,3.050,9.380,0.062,0.062,0.062
1353082,184.31,-3.62,-17.37,-0.660,3.020,9.380,0.125,-0.062,-0.062
1353105,184.31,-3.62,-17.37,-0.670,3.080,9.390,0.000,0.062,0.000
1353130,184.31,-3.62,-17.37,-0.660,3.050,9.410,-0.125,-0.312,0.000
1353152,184.31,-3.62,-17.37,-0.650,3.040,9.390,-0.187,-0.125,0.062
1353174,184.31,-3.62,-17.37,-0.660,3.060,9.350,0.000,0.125,0.000
1353200,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.312,0.000,-0.062
1353222,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.125,0.062,-0.125
1353244,184.31,-3.62,-17.37,-0.670,3.040,9.400,0.312,-0.125,0.125
1353266,184.31,-3.62,-17.37,-0.680,3.070,9.400,-0.187,-0.125,0.062
1353291,184.31,-3.62,-17.37,-0.630,3.070,9.400,-0.062,-0.125,0.062
1353313,184.31,-3.62,-17.37,-0.650,3.050,9.390,-0.125,-0.187,0.000
1353337,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.125,-0.250,-0.062
1353361,184.31,-3.62,-17.37,-0.650,3.040,9.380,0.125,-0.187,-0.062
1353383,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.062,0.000,0.000
1353405,184.31,-3.62,-17.37,-0.660,3.070,9.410,0.062,-0.125,-0.062
1353431,184.31,-3.62,-17.37,-0.660,3.060,9.400,-0.062,0.062,0.000
1353453,184.31,-3.62,-17.37,-0.660,3.070,9.380,-0.125,0.125,-0.062
1353475,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.000,0.000,0.000
1353501,184.31,-3.62,-17.37,-0.660,3.050,9.380,-0.062,-0.062,0.000
1353523,184.31,-3.62,-17.37,-0.670,3.040,9.390,0.062,0.000,-0.125
1353545,184.31,-3.62,-17.37,-0.650,3.080,9.400,0.062,-0.125,0.062
1353567,184.31,-3.62,-17.37,-0.650,3.070,9.400,0.062,-0.062,0.062
1353592,184.31,-3.62,-17.37,-0.650,3.060,9.380,-0.062,0.062,-0.062
1353614,184.31,-3.62,-17.37,-0.650,3.060,9.380,-0.062,0.062,0.062
1353637,184.31,-3.62,-17.37,-0.650,3.080,9.400,-0.062,-0.125,0.000
1353662,184.31,-3.62,-17.37,-0.640,3.070,9.400,0.062,0.062,-0.125
1353684,184.31,-3.62,-17.37,-0.650,3.040,9.380,0.000,0.250,-0.062
1353706,184.31,-3.62,-17.37,-0.650,3.050,9.370,0.000,0.125,0.125
1353732,184.31,-3.62,-17.37,-0.660,3.080,9.380,0.062,-0.125,0.062
1353754,184.31,-3.62,-17.37,-0.660,3.060,9.380,0.000,0.062,0.062
1353776,184.31,-3.62,-17.37,-0.650,3.060,9.370,-0.250,0.000,0.062
1353802,184.31,-3.62,-17.37,-0.660,3.020,9.410,-0.125,0.187,0.000
1353824,184.31,-3.62,-17.37,-0.660,3.040,9.370,0.000,0.000,0.000
1353846,184.31,-3.62,-17.37,-0.680,3.050,9.390,0.125,-0.062,-0.062
1353868,184.31,-3.62,-17.37,-0.670,3.070,9.410,0.187,-0.250,0.000
1353893,184.31,-3.62,-17.37,-0.670,3.080,9.400,0.250,0.062,0.187
1353915,184.31,-3.62,-17.37,-0.650,3.070,9.410,0.125,0.125,0.125
1353938,184.31,-3.62,-17.37,-0.660,3.080,9.390,0.000,-0.125,0.062
1353963,184.31,-3.62,-17.37,-0.650,3.060,9.370,-0.125,0.125,0.000
1353985,184.31,-3.62,-17.37,-0.660,3.060,9.400,-0.062,0.062,-0.187
1354007,184.31,-3.62,-17.37,-0.670,3.030,9.390,-0.062,0.062,-0.062
1354033,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.125,-0.062,0.000
1354055,184.31,-3.62,-17.37,-0.670,3.060,9.390,0.125,-0.062,0.000
1354077,184.31,-3.62,-17.37,-0.640,3.090,9.390,0.000,0.125,0.000
1354103,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.000,0.000,0.000
1354125,184.31,-3.62,-17.37,-0.660,3.050,9.400,-0.125,0.062,0.000
1354147,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.187,0.125,-0.125
1354169,184.31,-3.62,-17.37,-0.650,3.030,9.400,-0.062,0.125,0.062
1354194,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.000,-0.125,0.062
1354216,184.31,-3.62,-17.37,-0.670,3.050,9.410,0.125,0.000,-0.062
1354238,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.187,0.062,-0.062
1354264,184.31,-3.62,-17.37,-0.660,3.090,9.370,0.062,0.187,0.062
1354286,184.31,-3.62,-17.37,-0.680,3.080,9.350,-0.062,-0.125,0.000
1354308,184.31,-3.62,-17.37,-0.650,3.040,9.370,-0.187,0.062,-0.125
1354334,184.31,-3.62,-17.37,-0.660,3.050,9.410,-0.062,0.187,-0.125
1354356,184.31,-3.62,-17.37,-0.670,3.040,9.390,-0.062,0.062,0.062
1354378,184.31,-3.62,-17.37,-0.690,3.060,9.360,0.000,0.125,0.000
1354404,184.31,-3.62,-17.37,-0.660,3.050,9.390,0.125,0.062,0.062
1354426,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.125,-0.125,0.125
1354448,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.062,0.125,0.000
1354470,184.31,-3.62,-17.37,-0.670,3.080,9.410,-0.125,0.125,0.062
1354495,184.31,-3.62,-17.37,-0.660,3.080,9.380,-0.062,0.062,-0.187
1354517,184.31,-3.62,-17.37,-0.650,3.060,9.370,0.000,0.062,0.000
1354539,184.31,-3.62,-17.37,-0.650,3.020,9.390,0.062,0.000,-0.062
1354565,184.31,-3.62,-17.37,-0.660,3.040,9.390,0.062,0.000,0.062
1354587,184.31,-3.62,-17.37,-0.640,3.060,9.380,0.062,-0.062,0.000
1354609,184.31,-3.62,-17.37,-0.650,3.060,9.390,-0.062,-0.125,0.000
1354635,184.31,-3.62,-17.37,-0.660,3.050,9.400,0.187,0.062,0.000
1354657,184.31,-3.62,-17.37,-0.670,3.080,9.420,0.187,0.000,-0.125
1354679,184.31,-3.62,-17.37,-0.650,3.040,9.350,0.250,-0.125,0.000
1354706,184.31,-3.62,-17.37,-0.660,3.060,9.390,0.187,-0.125,0.062
1354728,184.31,-3.62,-17.37,-0.640,3.060,9.390,0.000,0.062,0.125
1354751,184.31,-3.62,-17.37,-0.680,3.060,9.380,0.000,0.000,0.000
1354773,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.062,-0.187,0.062
1354797,184.31,-3.62,-17.37,-0.650,3.050,9.390,0.125,0.187,0.000
1354819,184.31,-3.62,-17.37,-0.670,3.050,9.390,0.062,0.250,0.062
1354846,184.31,-3.62,-17.37,-0.640,3.060,9.400,0.125,0.000,-0.062
1354868,184.31,-3.62,-17.37,-0.680,3.060,9.380,0.187,0.000,0.000
1354890,184.31,-3.62,-17.37,-0.650,3.060,9.400,0.000,0.125,0.000
1354917,184.31,-3.62,-17.37,-0.640,3.030,9.410,-0.187,0.000,0.000
1354939,184.31,-3.62,-17.37,-0.650,3.060,9.370,0.125,-0.062,0.000
1354964,184.31,-3.62,-17.37,-0.650,3.070,9.380,0.187,0.000,0.000
1354987,184.31,-3.62,-17.37,-0.650,3.080,9.380,0.125,0.062,-0.062
1355009,184.31,-3.62,-17.37,-0.680,3.080,9.410,0.250,-0.187,0.125
1355032,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.062,0.125,0.000
1355057,184.31,-3.62,-17.37,-0.650,3.040,9.400,0.000,-0.187,-0.062
1355079,184.31,-3.62,-17.37,-0.640,3.070,9.390,-0.125,-0.125,0.000
1355101,184.31,-3.62,-17.37,-0.650,3.050,9.400,0.000,0.000,0.000
1355123,184.31,-3.62,-17.37,-0.670,3.060,9.390,0.000,0.062,0.000
1355148,184.31,-3.62,-17.37,-0.680,3.040,9.400,0.062,0.062,-0.187
1355170,184.31,-3.62,-17.37,-0.670,3.050,9.400,0.062,0.000,0.062
1355195,184.31,-3.62,-17.37,-0.660,3.070,9.380,0.000,-0.125,-0.062
1355218,184.31,-3.62,-17.37,-0.650,3.040,9.410,0.000,-0.125,0.000
1355240,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.000,0.000,-0.062
1355264,184.31,-3.62,-17.37,-0.670,3.040,9.380,0.000,-0.062,-0.062
1355288,184.31,-3.62,-17.37,-0.650,3.050,9.390,0.125,0.000,0.000
1355310,184.31,-3.62,-17.37,-0.640,3.070,9.380,0.000,0.062,-0.125
1355332,184.31,-3.62,-17.37,-0.670,3.050,9.380,0.000,-0.062,-0.062
1355358,184.31,-3.62,-17.37,-0.670,3.070,9.390,0.125,0.000,-0.062
1355380,184.31,-3.62,-17.37,-0.670,3.060,9.380,0.125,-0.125,0.000
1355402,184.31,-3.62,-17.37,-0.620,3.050,9.370,0.250,-0.187,0.062
1355424,184.31,-3.62,-17.37,-0.660,3.080,9.400,0.375,-0.125,0.062
1355449,184.31,-3.62,-17.37,-0.650,3.030,9.390,0.062,-0.125,0.000
1355471,184.31,-3.62,-17.37,-0.640,3.050,9.380,-0.125,0.125,-0.062
1355496,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.187,0.062,-0.062
1355519,184.31,-3.62,-17.37,-0.660,3.070,9.400,-0.187,-0.062,0.000
1355541,184.31,-3.62,-17.37,-0.640,3.060,9.380,-0.062,0.000,0.125
1355565,184.31,-3.62,-17.37,-0.680,3.040,9.390,0.250,-0.187,0.000
1355589,184.31,-3.62,-17.37,-0.650,3.070,9.360,0.062,0.062,0.062
1355611,184.31,-3.62,-17.37,-0.660,3.050,9.370,0.000,0.125,0.062
1355633,184.31,-3.62,-17.37,-0.660,3.090,9.400,-0.187,0.000,0.125
1355659,184.31,-3.62,-17.37,-0.670,3.060,9.400,-0.250,0.062,0.000
1355681,184.31,-3.62,-17.37,-0.650,3.050,9.360,-0.125,0.000,0.062
1355703,184.31,-3.62,-17.37,-0.640,3.060,9.380,0.062,-0.187,0.000
1355725,184.31,-3.62,-17.37,-0.650,3.060,9.380,0.250,0.000,0.062
1355750,184.31,-3.62,-17.37,-0.660,3.070,9.370,0.125,0.000,0.062
1355772,184.31,-3.62,-17.37,-0.640,3.070,9.380,0.000,-0.125,0.062
1355796,184.31,-3.62,-17.37,-0.660,3.080,9.400,-0.250,0.000,0.062
1355820,184.31,-3.62,-17.37,-0.640,3.040,9.380,-0.312,0.187,0.062
1355842,184.31,-3.62,-17.37,-0.660,3.050,9.370,-0.062,-0.250,0.125
1355864,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.000,0.125,0.000
1355890,184.31,-3.62,-17.37,-0.670,3.070,9.390,-0.062,0.000,-0.062
1355912,184.31,-3.62,-17.37,-0.670,3.070,9.390,0.187,0.000,0.062
1355934,184.31,-3.62,-17.37,-0.660,3.050,9.400,0.000,0.062,0.125
1355960,184.31,-3.62,-17.37,-0.670,3.060,9.410,-0.125,0.187,0.062
1355982,184.31,-3.62,-17.37,-0.660,3.050,9.370,-0.312,0.125,-0.125
